codeCI,codeCH,libelleCI,XLambert93,YLambert93
556621	,	00	,"	ITE Km 580,4	","	842137,522	","	6459709,194"
345249	,	RF	,	Ostricourt	,"	702166,809	","	7038770,711"
214734	,	00	,	Fouday	,"	1009637,897	","	6822079,71"
734038	,	00	,	Royat-Chamalières	,"	704790,754	","	6518682,893"
722348	,	VA	,	Condrieu	,"	838634,871	","	6486884,605"
762062	,	00	,	Novella	,"	1201809,923	","	6183999,365"
386763	,	PG	,		,"	613428,934	","	6874425,343"
613661	,	BV	,	Viviez-Decazeville	,"	637916,573	","	6384404,666"
762039	,	00	,	Furiani	,"	1228294,925	","	6193716,769"
313650	,	RF	,	St-Paul-de-l'Oise	,"	627739,832	","	6924695,529"
756312	,	00	,	Hippodrome-de-la-Côte-d'Azur	,"	1034078,49	","	6292146,726"
340497	,	WS	,	Vernier-Meyrin	,"	937171,602	","	6573791,319"
673285	,	00	,	Bénesse-Maremne	,"	347385,624	","	6290710,095"
597633	,	RF	,	Vieilleville	,"	597370,746	","	6555212,248"
192484	,	07	,	Augny	,"	929396,419	","	6890419,63"
171447	,	S1	,	Witry-lès-Reims	,"	780813,96	","	6911108,678"
481192	,	1B	,	Ancenis	,"	385116,668	","	6705012,444"
592147	,	00	,	La Celle-Corrèze	,"	608589,975	","	6505316,146"
751792	,	00	,	St-Antoine (M) Poste 1	,"	916921,026	","	6235579,925"
718270	,	32	,	Cousance	,"	883131,942	","	6607481,931"
775528	,	00	,	Molières-sur-Cèze	,"	792611,594	","	6351837,851"
113845	,	00	,	Les Coquetiers	,"	663226,182	","	6865928,809"
174623	,	00	,	Vertus	,"	774002,012	","	6867422,092"
574152	,	00	,	Baule	,"	600303,811	","	6746517,893"
673814	,	00	,	Lahonce	,"	345174,884	","	6275627,888"
171272	,	00	,	Reims-Maison-Blanche	,"	774494,91	","	6904230,231"
316190	,	00	,	Famechon	,"	631112,874	","	6963610,352"
303875	,	00	,	Ingersheim-Cité-Scolaire	,"	1019858,055	","	6785205,951"
396556	,	00	,	Laigné-St-Gervais	,"	492003,696	","	6756298,033"
175208	,	00	,	Villiers-en-Lieu	,"	839744,824	","	6842020,273"
543207	,	00	,	Avenue-du-Président-Kennedy-Ra	,"	647215,273	","	6861684,632"
213835	,	00	,	Alteckendorf	,"	1038042,813	","	6864403,443"
241877	,	00	,	Poste 19 Beuvraignes	,"	682959,648	","	6951109,301"
281402	,	RF	,	Coudekerque-Branche	,"	655930,892	","	7103077,448"
574541	,	EU	,	Pezou	,"	557688,842	","	6751448,951"
486563	,	S5	,	St-Hilaire-de-Riez	,"	329166,713	","	6640702,98"
574327	,	00	,	Veuves-Monteaux	,"	558707,347	","	6710041,816"
001479	,	BV	,	Roissy-Aéroport-CDG 2-RER	,"	668544,034	","	6878818,515"
317248	,	00	,	Blangy-sur-Ternoise	,"	640935,022	","	7036537,392"
761817	,	00	,	Saillans	,"	873868,571	","	6401895,966"
411199	,	00	,	Elbeuf-Ville	,"	554783,78	","	6911224,151"
745141	,	00	,	Péron-Farges	,"	924705,02	","	6568231,778"
641175	,	00	,	Les Richards	,"	689679,351	","	6535853,228"
584482	,	00	,	Alles-sur-Dordogne	,"	531698,975	","	6420707,579"
286278	,	00	,	Pérenchies	,"	698400,768	","	7063368,161"
746735	,	00	,	Viaduc-Ste-Marie	,"	993370,923	","	6540078,387"
772301	,	PS	,	Poste 10 Lieusaint-Moissy	,"	668336,714	","	6836438,848"
484139	,	00	,	Le Vieux-Briollay	,"	438246,266	","	6725031,045"
271486	,	TI	,	Parc-des-Expositions	,"	666290,353	","	6878556,65"
381814	,	00	,	Vaux-sur-Seine	,"	624146,899	","	6879093,328"
271882	,	00	,	Margival	,"	729242,639	","	6926720,761"
595215	,	00	,	La Cave	,"	513709,162	","	6456638,273"
775197	,	00	,	Villefort	,"	773540,324	","	6371587,365"
276287	,	00	,	La Borne-Blanche	,"	663960,384	","	6891983,469"
713529	,	00	,	Nuits-St-Georges	,"	848274,153	","	6671848,519"
181222	,	00	,	Colmar-St-Joseph	,"	1023384,595	","	6784616,678"
590372	,	00	,	Châteaubriant TT	,"	372421,863	","	6744302,117"
342121	,	00	,	Mazingarbe	,"	678702,229	","	7040423,882"
681155	,	00	,	Maisons-Alfort-Alfortville	,"	657900,753	","	6855888,945"
746149	,	00	,	Rumilly	,"	928681,858	","	6533517,991"
287219	,	00	,	Anstaing	,"	713689,736	","	7056412,675"
144048	,	00	,	Lépanges	,"	972889,052	","	6792166,464"
444703	,	00	,	Vingt-Hanaps	,"	489206,742	","	6828345,609"
751644	,	AB	,	St-Louis-les-Aygalades	,"	892799,025	","	6251699,27"
696229	,	ER	,	Fourchambault	,"	706476,403	","	6660061,177"
611392	,	00	,	Vénerque-le-Vernet	,"	572500,384	","	6260627,526"
611350	,	BV	,	Vernet-d'Ariège	,"	587063,955	","	6233216,648"
144188	,	00	,	Biffontaine	,"	982725,727	","	6796328,297"
575654	,	00	,	Civray-Ville	,"	490787,132	","	6564767,745"
393470	,	00	,	Marchezais-Broué	,"	590763,427	","	6853051,023"
213108	,	EP	,	Schweighouse-sur-Moder	,"	1049503,413	","	6868728,21"
193524	,	S2	,	Farschviller	,"	986477,847	","	6895070,845"
581736	,	BV	,	Bruges	,"	415138,383	","	6427262,245"
691469	,	00	,	Vauzelles	,"	710209,884	","	6655692,437"
677120	,	00	,	St-Jean-de-Luz-Ciboure	,"	322338,279	","	6265205,758"
484865	,	00	,	Les Epesses	,"	398573,338	","	6649024,602"
581827	,	CE	,	Hourcade-Triage	,"	418897,191	","	6417709,867"
118216	,	S1	,	Montaulin	,"	790275,485	","	6795976,065"
212357	,	00	,	Drusenheim	,"	1063426,653	","	6863156,062"
645283	,	00	,	Vendes	,"	652570,914	","	6465992,24"
583831	,	SE	,	Salles-Moussac	,"	478810,739	","	6543735,509"
476549	,	00	,	St-Nicolas-des-Eaux	,"	249754,644	","	6781930,145"
212274	,	00	,	Limersheim	,"	1044295,612	","	6827990,166"
746313	,	00	,	St-Pierre-en-Faucigny	,"	960903,043	","	6556627,799"
313080	,	P1	,	St-Roch (Somme)	,"	648681,1	","	6977282,135"
597625	,	SM	,	Marsac (Creuse)	,"	588263,944	","	6555606,772"
185215	,	00	,	Creveney-Saulx	,"	946572,949	","	6736532,475"
743203	,	00	,	St-Étienne-du-Bois	,"	876408,882	","	6579145,035"
757534	,	00	,	Boulouris-sur-Mer	,"	1008484,029	","	6264909,655"
688903	,	VS	,	Saint Gervasy CNM	,"	818694,038	","	6308121,473"
584474	,	00	,	Trémolat	,"	528639,602	","	6420482,749"
484303	,	39	,	Cholet	,"	405800,525	","	6672329,761"
484303	,	36	,	Cholet	,"	404716,41	","	6670658,143"
313585	,	00	,	Hermes-Berthecourt	,"	644888,71	","	6917471,102"
382333	,	00	,	Chaville-Rive-Droite	,"	640359,947	","	6857193,815"
684415	,	BV	,	Malesherbes	,"	655574,193	","	6799399,708"
684415	,	RF	,	Malesherbes	,"	655518,25	","	6798715,353"
611111	,	00	,	Lestelle	,"	529973,931	","	6226597,376"
683615	,	BV	,	Champs-St-Bris	,"	745245,313	","	6737754,204"
391805	,	02	,	Montrouge-Chtillon	,"	648446,346	","	6857361,917"
391805	,	31	,	Montrouge-Chtillon	,"	648594,473	","	6855986,659"
745810	,	S1	,	Pyrimont-Chanay	,"	916822,732	","	6550197,502"
671214	,	00	,	Eauze	,"	467744,099	","	6311132,509"
421354	,	E2	,	Les Relais	,"	620296,783	","	6740514,993"
594291	,	00	,	Aix-la-Marsalouse	,"	653121,156	","	6501793,915"
534693	,	00	,	Poste 86 Thervay	,"	899806,067	","	6685831,818"
613133	,	00	,	Anglars-Nozac	,"	573089,049	","	6410823,036"
286328	,	00	,	Haubourdin-Halte	,"	698013,667	","	7057114,682"
313460	,	00	,	Rosières	,"	679212,058	","	6969359,509"
684191	,	00	,	Bagneaux-sur-Loing	,"	677976,015	","	6792279,992"
726802	,	SO	,	Roanne	,"	781964,26	","	6550063,809"
726844	,	00	,	Vendranges-St-Priest	,"	786337,042	","	6537033,565"
574426	,	EA	,	Villefrancoeur	,"	565855,211	","	6734430,72"
682468	,	ES	,	Vernou-sur-Seine	,"	690572,952	","	6808470,044"
743617	,	00	,	Lavans-St-Lupicin	,"	914873,278	","	6590818,651"
618082	,	00	,	Golfech	,"	528225,461	","	6337578,944"
726224	,	00	,	St-Just-sur-Loire	,"	799885,304	","	6490909,578"
751206	,	BV	,	Sisteron	,"	935531,411	","	6347803,801"
146001	,	SS	,	Champ-Salmon	,"	922651,702	","	6876262,856"
491324	,	00	,	St-Hilaire-Brizambourg	,"	425773,327	","	6533973,6"
276097	,	00	,	Pierrelaye	,"	638103,765	","	6880272,582"
393561	,	00	,	Igny	,"	643452,492	","	6849164,604"
683607	,	00	,	Augy-Vaux	,"	745778,845	","	6740825,855"
383729	,	00	,	Petit-Couronne -Voies de quais	,"	556419,933	","	6923556,896"
775213	,	00	,	Génolhac	,"	775861,666	","	6361373,388"
696856	,	00	,	Châtel-Censoir	,"	747781,048	","	6715459,478"
546317	,	00	,	Chemin-d'Antony	,"	649456,817	","	6849975,032"
317255	,	00	,	Anvin	,"	647284,014	","	7038930,532"
142273	,	00	,	Donjeux	,"	859106,673	","	6809477,815"
144493	,	00	,	Saulcy	,"	993261,827	","	6800417,754"
474213	,	EP	,	Kerhuon	,"	154492,751	","	6837772,02"
111971	,	00	,"	ITE Km 125,3	","	802229,828	","	6477935,363"
199422	,	00	,	Sémaphore 36	,"	363215,787	","	6294298,001"
775882	,	EC	,	St-Gilles-du-Gard	,"	821112,086	","	6287818,218"
145979	,	SS	,	Euvezin	,"	908486,147	","	6873690,443"
313809	,	00	,	Blangy-sur-Bresle	,"	601269,074	","	6982401,845"
734509	,	00	,	Noirétable	,"	759106,885	","	6524327,142"
181040	,	00	,	Flaxlanden	,"	1022729,251	","	6741987,08"
286179	,	00	,	Bailleul (Nord)	,"	681211,993	","	7070275,611"
672725	,	BV	,	Oloron-Ste-Marie	,"	406287,411	","	6239556,468"
696161	,	00	,	Tracy-Sancerre	,"	690987,739	","	6693031,475"
315044	,	BV	,	Daours	,"	661144,79	","	6978005,518"
586321	,	00	,	Astaffort	,"	511860,377	","	6332553,72"
313734	,	00	,	Grandvilliers	,"	623332,899	","	6951642,824"
681452	,	00	,	La Ferté-Alais	,"	652117,76	","	6820698,543"
213678	,	00	,	Weyersheim	,"	1052695,896	","	6857144,045"
112201	,	AI	,	Plateforme AFA	,"	955274,104	","	6500322,946"
354514	,	PR	,	Poste 24 Croisilles	,"	690468,416	","	7011223,703"
192401	,	00	,	Ars-sur-Moselle	,"	924839,112	","	6890425,626"
394494	,	00	,	Courtalain-St-Pellerin	,"	560506,741	","	6776453,157"
473512	,	00	,	Moustéru	,"	239358,018	","	6841279,857"
574855	,	IM	,	Montrichard	,"	563824,337	","	6695311,459"
342030	,	00	,	Miraumont	,"	681001,601	","	6999746,904"
783175	,	00	,	St-Flour-Chaudes-Aigues	,"	708358,816	","	6437308,692"
715714	,	CV	,	La Mine de Longemaison	,"	964425,125	","	6671071,535"
673319	,	00	,	Ondres	,"	340015,828	","	6284575,868"
295063	,	AM	,	HIRSON	,"	777361,832	","	6979406,914"
281105	,	00	,	Bergues	,"	659626,465	","	7097026,774"
415323	,	00	,	Bourgtheroulde-Thuit-Hébert	,"	542806,158	","	6915261,443"
313056	,	GL	,	Corbie	,"	662016,913	","	6978560,071"
313270	,	BV	,	St-Just-en-Chaussée	,"	658651,292	","	6933997,821"
471391	,	00	,	Pontchaillou	,"	351045,845	","	6790102,318"
594820	,	00	,	Masseret	,"	586154,973	","	6494108,685"
775247	,	00	,	La Levade	,"	780708,078	","	6348241,96"
561712	,	00	,"	Sémaphore 126,6	","	681650,967	","	6758618,009"
721357	,	V3	,	Belleville-sur-Saône	,"	833401,353	","	6557376,285"
413526	,	00	,	Grainville-Ymauville	,"	512705,958	","	6953862,959"
317099	,	00	,	Neufchâtel-Hardelot	,"	603801,474	","	7059310,488"
684274	,	00	,	Nogent-sur-Vernisson	,"	680378,906	","	6750301,783"
391565	,	TI	,	Clamart	,"	646280,513	","	6857312,902"
115378	,	RF	,	Artonges	,"	739740,036	","	6869760,582"
212225	,	AE	,	Saverne	,"	1022016,309	","	6859123,863"
734301	,	00	,	St-Georges-d'Aurac	,"	738961,627	","	6451308,548"
781088	,	00	,	Leucate-la-Franqui	,"	701042,128	","	6203695,278"
111732	,	00	,	Ville-en-Vermois	,"	939985,979	","	6839565,442"
175299	,	P1	,	Ernécourt-Loxéville	,"	876868,917	","	6854162,706"
745638	,	00	,	Allinges-Mesinges	,"	964403,83	","	6586617,477"
286336	,	00	,	Bac-St-Maur	,"	685899,073	","	7062647,12"
394403	,	00	,	La Taye	,"	579651,979	","	6813196,664"
383539	,	00	,	Cormelles	,"	459488,308	","	6900217,311"
584201	,	00	,	St-Antoine-de-Breuilh	,"	475003,286	","	6420449,911"
682112	,	00	,	Yerres	,"	661835,695	","	6845240,158"
286377	,	00	,	Lestrem	,"	677206,057	","	7059515,196"
473850	,	00	,	Lancerf	,"	250722,706	","	6868716,296"
191692	,	00	,	Homécourt	,"	918385,842	","	6906201,307"
594234	,	00	,	Allassac	,"	580208,703	","	6463423,727"
118810	,	00	,	Estissac	,"	759540,164	","	6797413,71"
672402	,	00	,	Salies-de-Béarn	,"	381776,057	","	6271536,222"
296376	,	EP	,	Clermont-les-Fermes	,"	767924,787	","	6951862,236"
582445	,	00	,	Marcheprime	,"	394770,788	","	6406496,892"
741686	,	00	,	Cevins	,"	968815,751	","	6505871,725"
276766	,	00	,	Ribécourt	,"	694740,963	","	6934087,926"
142448	,	00	,	Bourmont	,"	892125,627	","	6792149,362"
762161	,	PV	,	Venaco	,"	1210451,402	","	6145158,219"
762161	,	00	,	Venaco	,"	1210138,401	","	6145983,316"
594168	,	00	,	Égletons	,"	626831,266	","	6478553,465"
583666	,	SE	,	Chavenat	,"	479786,102	","	6487107,937"
124347	,	00	,"	ITE Km 463,2	","	795645,152	","	6514929,056"
175711	,	00	,	Les Islettes	,"	846150,344	","	6891434,115"
271395	,	00	,	Le Bourget	,"	658004,658	","	6870245,69"
592246	,	00	,	Solignac-Le Vigen	,"	566674,823	","	6518900,256"
272179	,	S4	,	Orrouy-Glaignes	,"	689369,755	","	6906959,656"
575548	,	LO	,	Pouzay	,"	513216,394	","	6667669,539"
141556	,	00	,	Pierreville	,"	930537,138	","	6832141,613"
171744	,	BV	,	Amifontaine	,"	766012,965	","	6932083,393"
297051	,	00	,	Viry-Noureuil	,"	718078,51	","	6947599,763"
473561	,	00	,	Carnoët-Locarn	,"	219590,679	","	6824209,192"
772384	,	30	,	Poste 30 Étivey	,"	786690,402	","	6729724,485"
772384	,	00	,	Poste 30 Étivey	,"	786690,402	","	6729724,485"
402248	,	00	,	ITE Bois et sciages de Sougy	,"	730060,562	","	6637404,191"
761924	,	00	,	Barchetta	,"	1223505,481	","	6177525,815"
316042	,	00	,	Lamotte-Brebière	,"	656737,673	","	6976480,606"
319004	,	00	,	Poste 65 Lambesc	,"	880091,999	","	6284554,441"
753855	,	MS	,	Port-St-Louis-du-Rhône	,"	846234,844	","	6257203,38"
182659	,	00	,	Breitenbach-Haut-Rhin	,"	1005794,054	","	6777745,145"
713263	,	00	,	Semur-en-Auxois	,"	801043,299	","	6710619,094"
715383	,	BV	,	La Chaux-des-Crotenay	,"	925069,997	","	6621354,691"
741256	,	BV	,	Aiguebelle	,"	957970,342	","	6499225,004"
316687	,	00	,	Le Haut-Banc	,"	613281,789	","	7080650,452"
191627	,	00	,	Malling	,"	939597,999	","	6929682,692"
723502	,	00	,	Crépieux-la-Pape	,"	846980,785	","	6524433,701"
645325	,	BV	,	Saignes-Ydes	,"	658334,288	","	6472440,484"
484337	,	00	,	La Possonnière	,"	421291,181	","	6703268,894"
313288	,	00	,	St-Remy-en-l'Eau	,"	658384,963	","	6930066,498"
574236	,	00	,	Suèvres	,"	584063,771	","	6732272,823"
594283	,	00	,	Alleyrat-Chaveroche	,"	640267,117	","	6495608,629"
286625	,	00	,	Templeuve	,"	712581,904	","	7047869,291"
342436	,	00	,	La Bassée-Violaines	,"	686084,186	","	7047817,107"
641217	,	00	,	Huriel	,"	659734,657	","	6585856,44"
474049	,	00	,	Quimerch	,"	174319,948	","	6821638,137"
641548	,	00	,	St-Sornin	,"	701285,579	","	6589370,158"
142471	,	SS	,	Bazoilles-sur-Meuse	,"	897393,433	","	6803654,491"
765578	,	00	,	Lauris	,"	885819,407	","	6296727,13"
576728	,	BV	,	Mennetou-sur-Cher	,"	615076,109	","	6686007,134"
448159	,	BV	,	Vire	,"	415165,497	","	6867715,809"
543116	,	00	,	St-Cyr-en-Val	,"	621247,103	","	6747100,054"
733667	,	00	,	Mareil-Marly T13	,"	632489,799	","	6865018,633"
645259	,	00	,	Salins	,"	652512,762	","	6454988,038"
307124	,	00	,"	ITE Km 518,1	","	822052,356	","	6489735,262"
775858	,	EP	,	Aigues-Mortes	,"	795751,164	","	6274182,403"
611426	,	G4	,	Toulouse-Matabiau (MIN)	,"	573260,065	","	6284094,849"
171710	,	00	,	Courcy-Brimont	,"	773740,566	","	6914893,684"
725507	,	00	,	Gergy	,"	847719,614	","	6643686,082"
576132	,	00	,	Marmagne	,"	645603,612	","	6666874,181"
784892	,	00	,	Béna-Fanès	,"	610786,733	","	6151511,898"
746727	,	00	,	Vaudagne	,"	992354,299	","	6541335,241"
592691	,	00	,	St-Brice-sur-Vienne	,"	541185,595	","	6532998,151"
141416	,	00	,	Baccarat	,"	976760,983	","	6823421,205"
694489	,	00	,	St-Martin-de-la-Mer	,"	794429,58	","	6682593,655"
684241	,	00	,	Ferrières-Fontenay	,"	683041,391	","	6777382,343"
286104	,	RF	,	Ennetières-en-Weppes	,"	693565,786	","	7061496,926"
784256	,	BV	,	Collioure	,"	706434,552	","	6158555,885"
485060	,	BV	,	Marans	,"	392170,639	","	6586048,196"
491035	,	00	,	St-Savinien-sur-Charente	,"	414832,747	","	6537325,562"
185231	,	00	,	Genevreuille	,"	953635,321	","	6736319,768"
276410	,	BV	,	Précy-sur-Oise	,"	654589,626	","	6900599,409"
756809	,	00	,	L'Escarène	,"	1049864,551	","	6314157,248"
753715	,	00	,	Sénas	,"	867022,468	","	6295733,747"
481689	,	BV	,	La Croix-de-Méan	,"	308062,072	","	6701999,904"
611723	,	00	,	Baziège	,"	588397,106	","	6262521,431"
645622	,	00	,	Landeyrat-Marcenat	,"	689437,658	","	6462631,04"
396093	,	00	,	La Hutte-Coulombiers	,"	485431,306	","	6804264,662"
721845	,	00	,	Allières	,"	815665,432	","	6547439,089"
784819	,	00	,	Font-Romeu-Odeillo-Via	,"	620841,584	","	6155079,964"
191239	,	00	,	Hayange	,"	923387,569	","	6918905,665"
142091	,	GG	,	Langres	,"	873596,189	","	6757092,363"
393314	,	2B	,	Rambouillet	,"	614236,748	","	6839074,653"
004622	,	00	,"	Carré 23,1	","	913637,121	","	6665473,992"
583005	,	BV	,	Angoulême	,"	479190,946	","	6509976,142"
313049	,	P2	,	Longueau	,"	652501,113	","	6975845,406"
313049	,	L4	,	Longueau	,"	653282,686	","	6975338,544"
313049	,	P1	,	Longueau	,"	654884,117	","	6973610,342"
696591	,	00	,	Epiry-Montreuillon	,"	755333,057	","	6673305,447"
448084	,	SP	,	Briouze	,"	446884,16	","	6852046,891"
286013	,	51	,	Lille-Délivrance	,"	699722,597	","	7059256,634"
286013	,	18	,	Lille-Délivrance	,"	700351,054	","	7060011,969"
756056	,	T3	,	Nice-Ville	,"	1042552,093	","	6298196,555"
581827	,	TR	,	Bordeaux-Hourcade-Triage	,"	419119,28	","	6416115,43"
581827	,	TI	,	Bordeaux-Hourcade-Triage	,"	419118,298	","	6416130,493"
295600	,	BB	,	Aulnoye-Aymeries	,"	759337,46	","	7010749,765"
681247	,	BV	,	Le Vert-de-Maisons	,"	658297,047	","	6854375,254"
345025	,	P4	,	Lens	,"	687203,521	","	7036937,568"
574004	,	RF	,	Blois	,"	574052,676	","	6722843,367"
342014	,	PL	,	Arras	,"	683185,002	","	7019776,279"
342014	,	RN	,	Arras	,"	687651,949	","	7022091,588"
342014	,	RF	,	Arras	,"	683526,56	","	7020240,899"
725515	,	RF	,	Allerey	,"	849884,422	","	6646448,299"
002170	,	00	,"	Sémaphore 157,5	","	828771,205	","	6646486,853"
214288	,	A1	,	Obernai	,"	1032387,978	","	6829184,582"
491449	,	21	,	Cognac	,"	446096,492	","	6512218,781"
491449	,	ER	,	Cognac	,"	443013,468	","	6514213,169"
682005	,	DV	,	Melun	,"	671949,091	","	6824343,069"
682005	,	AS	,	Melun	,"	675325,211	","	6824406,514"
487116	,	00	,	St-Varent	,"	454574,445	","	6648248,117"
387001	,	IS	,	Evreux-Embranchement	,"	565360,09	","	6881695,034"
296442	,	BV	,	Tergnier	,"	721411,059	","	6951050,816"
715136	,	RF	,	Frasne	,"	940746,19	","	6644653,093"
172155	,	BV	,	Mohon	,"	824934,332	","	6962938,345"
393579	,	BV	,	Massy-Palaiseau-Grande-Ceintur	,"	645174,396	","	6847300,849"
286039	,	EP	,	Lille-St-Sauveur	,"	708117,184	","	7058407,417"
286039	,	C1	,	Lille-St-Sauveur	,"	707760,362	","	7058264,221"
286039	,	BM	,	Lille-St-Sauveur	,"	706978,36	","	7056876,773"
172197	,	FD	,	Lumes-Triage	,"	828665,929	","	6958324,617"
172197	,	CD	,	Lumes-Triage	,"	828635,739	","	6958493,093"
474239	,	RF	,	Landerneau	,"	165016,785	","	6841915,351"
474239	,	BV	,	Landerneau	,"	164107,046	","	6841654,259"
386466	,	15	,	Achères-Triage	,"	635556,966	","	6873607,977"
386466	,	44	,	Achères-Triage	,"	634169,51	","	6873651,722"
386466	,	S2	,	Achères-Triage	,"	635751,253	","	6873534,47"
386466	,	P3	,	Achères-Triage	,"	633616,234	","	6873366,276"
543017	,	BV	,	Les Aubrais-Orléans	,"	618329,274	","	6759010,334"
543017	,	RO	,	Les Aubrais-Orléans	,"	618697,645	","	6757702,263"
543017	,	RC	,	Les Aubrais-Orléans	,"	617957,657	","	6760398,813"
413013	,	BH	,	Le Havre	,"	496913,594	","	6938147,713"
413013	,	BV	,	Le Havre	,"	491753,787	","	6936384,483"
413013	,	P2	,	Le Havre	,"	492580,962	","	6936666,533"
413013	,	FP	,	Le Havre	,"	492142,942	","	6936517,984"
413013	,	ES	,	Le Havre	,"	500820,651	","	6934555,77"
613091	,	EG	,	Figeac	,"	624581,588	","	6390878,25"
476762	,	00	,	St-Gildas-des-Bois	,"	320637,457	","	6725017,467"
543694	,	EJ	,	La Foulonnerie	,"	618612,143	","	6761735,358"
773200	,	RF	,	Sète	,"	755026,369	","	6257466,943"
386656	,	AF	,	Vernouillet-Verneuil	,"	626362,779	","	6874492,469"
185009	,	PC	,	Vesoul	,"	934604,991	","	6729370,494"
192666	,	P4	,	Conflans-Jarny	,"	910011,255	","	6900040,348"
14709	,	WD	,	Appenweier-Kurve	,"	1053953,422	","	6841365,345"
271221	,	IG	,	St-Ouen-les-Docks	,"	650087,056	","	6868222,138"
271221	,	P1	,	St-Ouen-les-Docks	,"	650223,028	","	6867937,116"
212092	,	FN	,	Hausbergen-Triage	,"	1047776,943	","	6847659,671"
212092	,	A1	,	Hausbergen-Triage	,"	1047667,591	","	6848340,453"
171736	,	BV	,	Guignicourt (Aisne)	,"	769752,656	","	6926531,574"
713032	,	DP	,	Gevrey-Triage	,"	852601,577	","	6685067,511"
175067	,	AG	,	Nançois-Tronville	,"	867431,947	","	6849829,78"
116848	,	BV	,	Condé-en-Brie	,"	740688,465	","	6878513,305"
785907	,	WE	,	Cerbère (IE)	,"	713567,727	","	6149162,367"
116012	,	RF	,	Gretz-Armainvilliers	,"	680099,678	","	6849440,422"
116012	,	PB	,	Gretz-Armainvilliers	,"	679373,75	","	6850159,24"
271387	,	P1	,	Valenton	,"	660861,165	","	6851239,505"
271387	,	GA	,	Valenton	,"	660767,304	","	6851220,584"
683268	,	V4	,	Laroche-Migennes	,"	738837,111	","	6762513,515"
683268	,	10	,	Laroche-Migennes	,"	736736,659	","	6762214,274"
726778	,	00	,	Bas-Monistrol	,"	789314,521	","	6467071,971"
545244	,	BV	,	Juvisy	,"	654517,059	","	6843368,912"
545244	,	19	,	Juvisy	,"	654346,896	","	6843271,842"
545244	,	RB	,	Juvisy	,"	654694,394	","	6843657,072"
393231	,	PD	,	Trappes-Marchandises	,"	625332,009	","	6852360,377"
287037	,	P5	,	Dunkerque-Grande-Synthe	,"	652623,5	","	7101381,054"
415034	,	RF	,	Rouxmesnil	,"	563812,209	","	6979426,211"
286005	,	PA	,	Lille-Flandres	,"	706710,04	","	7058159,93"
286005	,	BV	,	Lille-Flandres	,"	705068,843	","	7059932,893"
725689	,	RF	,	Mâcon-Ville	,"	840027,367	","	6579016,843"
725689	,	FA	,	Mâcon-Ville	,"	840242,779	","	6579397,211"
725689	,	BF	,	Mâcon-Ville	,"	839756,875	","	6578712,18"
713040	,	AS	,	Dijon-Ville	,"	853431,447	","	6692959,888"
713040	,	AN	,	Dijon-Ville	,"	852410,523	","	6693346,25"
286872	,	00	,	Baisieux	,"	716637,812	","	7057978,593"
319012	,	00	,	Aix-en-Provence-TGV	,"	887612,089	","	6264546,059"
713875	,	RO	,	Perrigny-Triage	,"	853346,759	","	6689738,366"
713875	,	RI	,	Perrigny-Triage	,"	853582,588	","	6688030,343"
713875	,	RL	,	Perrigny-Triage	,"	854415,305	","	6690191,191"
713875	,	CH	,	Perrigny-Triage	,"	853167,12	","	6690238,564"
713875	,	RT	,	Perrigny-Triage	,"	853124,685	","	6689564,772"
713875	,	3B	,	Perrigny-Triage	,"	853646,203	","	6691069,067"
713875	,	PK	,	Perrigny-Triage	,"	853181,178	","	6690009,887"
381004	,	ML	,	Paris-Batignolles	,"	649546,055	","	6865753,511"
381004	,	QN	,	Paris-Batignolles	,"	649784,633	","	6865501,465"
313874	,	J1	,	Amiens	,"	652092,127	","	6976225,877"
313874	,	P1	,	Amiens	,"	651636,049	","	6976696,817"
545004	,	S9	,	Paris-Tolbiac	,"	654484,006	","	6858713,862"
545004	,	S5	,	Paris-Tolbiac	,"	654997,792	","	6857835,738"
761908	,	PA	,	Algajola	,"	1182006,109	","	6185663,195"
713578	,	3E	,	Chagny	,"	833677,557	","	6648402,337"
212308	,	AT	,	Bischheim	,"	1049776,957	","	6846069,951"
141150	,	BV	,	Lunéville	,"	958222,861	","	6837712,604"
382358	,	TI	,	St-Cloud	,"	642586,289	","	6861280,982"
141549	,	BV	,	Xeuilley	,"	928797,431	","	6834434,19"
